Step			Energy			Magnetization
4646			-360.000000			-160
4647			-360.000000			-160
4648			-360.000000			-160
4649			-360.000000			-160
4650			-360.000000			-160
4651			-360.000000			-160
4652			-360.000000			-160
4653			-360.000000			-160
4654			-360.000000			-158
4655			-360.000000			-158
4656			-360.000000			-158
4657			-360.000000			-156
4658			-360.000000			-158
4659			-360.000000			-158
4660			-360.000000			-158
4661			-360.000000			-158
4662			-360.000000			-158
4663			-360.000000			-158
4664			-360.000000			-158
4665			-360.000000			-156
4666			-356.000000			-154
4667			-356.000000			-154
4668			-356.000000			-154
4669			-356.000000			-154
4670			-356.000000			-154
4671			-356.000000			-154
4672			-356.000000			-154
4673			-364.000000			-156
4674			-364.000000			-156
4675			-364.000000			-154
4676			-364.000000			-154
4677			-364.000000			-154
4678			-364.000000			-154
4679			-364.000000			-154
4680			-364.000000			-156
4681			-364.000000			-156
4682			-364.000000			-156
4683			-364.000000			-156
4684			-364.000000			-156
4685			-356.000000			-154
4686			-356.000000			-154
4687			-356.000000			-154
4688			-356.000000			-154
4689			-356.000000			-154
4690			-356.000000			-154
4691			-356.000000			-154
4692			-356.000000			-154
4693			-356.000000			-154
4694			-356.000000			-154
4695			-356.000000			-154
4696			-356.000000			-154
4697			-360.000000			-156
4698			-356.000000			-154
4699			-356.000000			-154
4700			-356.000000			-154
4701			-356.000000			-154
4702			-356.000000			-154
4703			-356.000000			-154
4704			-356.000000			-154
4705			-356.000000			-152
4706			-356.000000			-150
4707			-356.000000			-150
4708			-356.000000			-150
4709			-356.000000			-150
4710			-356.000000			-150
4711			-356.000000			-150
4712			-360.000000			-152
4713			-360.000000			-154
4714			-368.000000			-156
4715			-368.000000			-158
4716			-368.000000			-158
4717			-368.000000			-158
4718			-368.000000			-158
4719			-368.000000			-158
4720			-368.000000			-158
4721			-368.000000			-158
4722			-368.000000			-158
4723			-368.000000			-158
4724			-368.000000			-158
4725			-368.000000			-158
4726			-368.000000			-158
4727			-368.000000			-158
4728			-368.000000			-158
4729			-368.000000			-158
4730			-368.000000			-158
4731			-368.000000			-158
4732			-368.000000			-158
4733			-364.000000			-156
4734			-364.000000			-156
4735			-364.000000			-156
4736			-372.000000			-158
4737			-372.000000			-158
4738			-372.000000			-158
4739			-372.000000			-158
4740			-372.000000			-158
4741			-372.000000			-158
4742			-372.000000			-158
4743			-372.000000			-156
4744			-372.000000			-154
4745			-372.000000			-154
4746			-372.000000			-154
4747			-372.000000			-154
4748			-372.000000			-154
4749			-372.000000			-154
4750			-372.000000			-154
4751			-372.000000			-154
4752			-372.000000			-154
4753			-372.000000			-154
4754			-372.000000			-152
4755			-376.000000			-154
4756			-376.000000			-154
4757			-376.000000			-154
4758			-376.000000			-154
4759			-376.000000			-154
4760			-376.000000			-154
4761			-376.000000			-154
4762			-376.000000			-154
4763			-376.000000			-152
4764			-372.000000			-150
4765			-372.000000			-150
4766			-372.000000			-152
4767			-372.000000			-152
4768			-372.000000			-150
4769			-372.000000			-150
4770			-372.000000			-150
4771			-372.000000			-150
4772			-368.000000			-148
4773			-368.000000			-148
4774			-368.000000			-148
4775			-368.000000			-148
4776			-368.000000			-146
4777			-368.000000			-146
4778			-368.000000			-146
4779			-368.000000			-146
4780			-368.000000			-146
4781			-368.000000			-146
4782			-368.000000			-146
4783			-368.000000			-146
4784			-368.000000			-146
4785			-368.000000			-146
4786			-376.000000			-148
4787			-376.000000			-146
4788			-376.000000			-146
4789			-376.000000			-146
4790			-376.000000			-146
4791			-376.000000			-146
4792			-376.000000			-146
4793			-376.000000			-146
4794			-376.000000			-146
4795			-376.000000			-146
4796			-376.000000			-146
4797			-376.000000			-146
4798			-376.000000			-146
4799			-376.000000			-146
4800			-376.000000			-146
4801			-376.000000			-146
4802			-376.000000			-146
4803			-376.000000			-146
4804			-376.000000			-146
4805			-376.000000			-146
4806			-376.000000			-146
4807			-376.000000			-144
4808			-376.000000			-144
4809			-372.000000			-146
4810			-372.000000			-146
4811			-372.000000			-146
4812			-376.000000			-148
4813			-376.000000			-150
4814			-376.000000			-150
4815			-376.000000			-150
4816			-376.000000			-150
4817			-376.000000			-150
4818			-376.000000			-150
4819			-376.000000			-152
4820			-372.000000			-150
4821			-372.000000			-150
4822			-372.000000			-150
4823			-372.000000			-150
4824			-372.000000			-152
4825			-376.000000			-154
4826			-376.000000			-154
4827			-376.000000			-154
4828			-376.000000			-154
4829			-376.000000			-154
4830			-376.000000			-154
4831			-376.000000			-154
4832			-376.000000			-154
4833			-372.000000			-152
4834			-372.000000			-152
4835			-372.000000			-152
4836			-372.000000			-152
4837			-372.000000			-152
4838			-372.000000			-152
4839			-372.000000			-152
4840			-372.000000			-152
4841			-372.000000			-152
4842			-372.000000			-152
4843			-372.000000			-152
4844			-372.000000			-154
4845			-372.000000			-154
4846			-372.000000			-154
4847			-380.000000			-152
4848			-380.000000			-152
4849			-380.000000			-152
4850			-380.000000			-152
4851			-380.000000			-152
4852			-380.000000			-152
4853			-380.000000			-152
4854			-380.000000			-154
4855			-384.000000			-156
4856			-384.000000			-156
4857			-384.000000			-156
4858			-384.000000			-156
4859			-384.000000			-156
4860			-384.000000			-156
4861			-380.000000			-154
4862			-380.000000			-154
4863			-380.000000			-154
4864			-380.000000			-154
4865			-380.000000			-152
4866			-380.000000			-152
4867			-380.000000			-152
4868			-380.000000			-152
4869			-380.000000			-152
4870			-380.000000			-152
4871			-380.000000			-152
4872			-380.000000			-152
4873			-380.000000			-152
4874			-380.000000			-152
4875			-380.000000			-152
4876			-380.000000			-152
4877			-380.000000			-152
4878			-380.000000			-152
4879			-380.000000			-152
4880			-380.000000			-152
4881			-380.000000			-152
4882			-380.000000			-152
4883			-380.000000			-152
4884			-380.000000			-152
4885			-384.000000			-154
4886			-384.000000			-154
4887			-384.000000			-154
4888			-384.000000			-154
4889			-384.000000			-154
4890			-384.000000			-154
4891			-384.000000			-154
4892			-384.000000			-154
4893			-384.000000			-154
4894			-384.000000			-154
4895			-384.000000			-154
4896			-384.000000			-154
4897			-384.000000			-154
4898			-384.000000			-154
4899			-384.000000			-152
4900			-384.000000			-152
4901			-384.000000			-152
4902			-384.000000			-152
4903			-384.000000			-152
4904			-384.000000			-152
4905			-384.000000			-152
4906			-384.000000			-150
4907			-384.000000			-150
4908			-384.000000			-150
4909			-384.000000			-150
4910			-384.000000			-150
4911			-384.000000			-152
4912			-384.000000			-152
4913			-384.000000			-152
4914			-384.000000			-152
4915			-384.000000			-152
4916			-384.000000			-152
4917			-384.000000			-152
4918			-384.000000			-152
4919			-384.000000			-152
4920			-384.000000			-152
4921			-384.000000			-152
4922			-384.000000			-152
4923			-384.000000			-152
4924			-384.000000			-152
4925			-384.000000			-152
4926			-384.000000			-152
4927			-384.000000			-152
4928			-384.000000			-152
4929			-384.000000			-152
4930			-384.000000			-152
4931			-384.000000			-152
4932			-384.000000			-152
4933			-384.000000			-152
4934			-384.000000			-152
4935			-384.000000			-154
4936			-384.000000			-154
4937			-384.000000			-154
4938			-384.000000			-154
4939			-380.000000			-152
4940			-380.000000			-152
4941			-380.000000			-150
4942			-380.000000			-150
4943			-380.000000			-150
4944			-380.000000			-150
4945			-380.000000			-150
4946			-380.000000			-150
4947			-380.000000			-148
4948			-376.000000			-150
4949			-376.000000			-150
4950			-376.000000			-150
4951			-376.000000			-150
4952			-384.000000			-152
4953			-384.000000			-152
4954			-384.000000			-152
4955			-384.000000			-152
4956			-384.000000			-152
4957			-384.000000			-152
4958			-388.000000			-154
4959			-384.000000			-156
4960			-384.000000			-156
4961			-384.000000			-156
4962			-384.000000			-156
4963			-384.000000			-158
4964			-384.000000			-158
4965			-384.000000			-158
4966			-384.000000			-158
4967			-384.000000			-158
4968			-384.000000			-158
4969			-384.000000			-158
4970			-384.000000			-158
4971			-384.000000			-158
4972			-384.000000			-158
4973			-384.000000			-158
4974			-384.000000			-158
4975			-384.000000			-158
4976			-384.000000			-158
4977			-384.000000			-158
4978			-384.000000			-158
4979			-384.000000			-158
4980			-384.000000			-158
4981			-384.000000			-158
4982			-384.000000			-158
4983			-384.000000			-158
4984			-384.000000			-158
4985			-384.000000			-158
4986			-384.000000			-158
4987			-384.000000			-158
4988			-384.000000			-158
4989			-384.000000			-160
4990			-384.000000			-160
4991			-384.000000			-160
4992			-384.000000			-160
4993			-384.000000			-160
4994			-384.000000			-160
4995			-384.000000			-160
4996			-384.000000			-160
4997			-384.000000			-160
4998			-392.000000			-162
4999			-392.000000			-162
5000			-392.000000			-162
5001			-392.000000			-162
5002			-392.000000			-162
5003			-392.000000			-162
5004			-392.000000			-164
5005			-392.000000			-164
5006			-392.000000			-164
5007			-392.000000			-164
5008			-392.000000			-164
5009			-392.000000			-164
5010			-392.000000			-166
5011			-392.000000			-166
5012			-400.000000			-168
5013			-400.000000			-168
5014			-400.000000			-168
5015			-400.000000			-168
5016			-400.000000			-168
5017			-400.000000			-168
5018			-400.000000			-168
5019			-400.000000			-168
5020			-400.000000			-170
5021			-400.000000			-170
5022			-400.000000			-170
5023			-400.000000			-170
5024			-400.000000			-168
5025			-400.000000			-168
5026			-400.000000			-168
5027			-400.000000			-166
5028			-400.000000			-166
5029			-400.000000			-166
5030			-400.000000			-166
5031			-400.000000			-166
5032			-400.000000			-166
5033			-396.000000			-164
5034			-396.000000			-164
5035			-392.000000			-162
5036			-392.000000			-162
5037			-392.000000			-160
5038			-392.000000			-160
5039			-392.000000			-160
5040			-392.000000			-160
5041			-392.000000			-160
5042			-392.000000			-160
5043			-392.000000			-160
5044			-392.000000			-160
5045			-392.000000			-160
5046			-392.000000			-160
5047			-392.000000			-160
5048			-392.000000			-160
5049			-388.000000			-162
5050			-388.000000			-162
5051			-388.000000			-162
5052			-388.000000			-162
5053			-388.000000			-162
5054			-388.000000			-162
5055			-388.000000			-162
5056			-388.000000			-162
5057			-388.000000			-162
5058			-388.000000			-162
5059			-388.000000			-162
5060			-388.000000			-162
5061			-388.000000			-162
5062			-388.000000			-162
5063			-388.000000			-162
5064			-388.000000			-162
5065			-388.000000			-162
5066			-388.000000			-162
5067			-388.000000			-162
5068			-388.000000			-162
5069			-388.000000			-160
5070			-388.000000			-160
5071			-388.000000			-160
5072			-388.000000			-160
5073			-388.000000			-160
5074			-388.000000			-160
5075			-388.000000			-160
5076			-388.000000			-160
5077			-388.000000			-160
5078			-388.000000			-160
5079			-388.000000			-160
5080			-388.000000			-160
5081			-388.000000			-160
5082			-388.000000			-160
5083			-388.000000			-160
5084			-388.000000			-160
5085			-388.000000			-160
5086			-388.000000			-158
5087			-388.000000			-158
5088			-388.000000			-160
5089			-388.000000			-160
5090			-388.000000			-160
5091			-388.000000			-160
5092			-388.000000			-160
5093			-388.000000			-160
5094			-388.000000			-160
5095			-388.000000			-160
5096			-388.000000			-160
5097			-388.000000			-160
5098			-388.000000			-162
5099			-388.000000			-162
5100			-388.000000			-162
5101			-388.000000			-162
5102			-388.000000			-162
5103			-388.000000			-162
5104			-388.000000			-162
5105			-388.000000			-162
5106			-388.000000			-162
5107			-388.000000			-162
5108			-388.000000			-162
5109			-388.000000			-162
5110			-388.000000			-162
5111			-388.000000			-162
5112			-388.000000			-162
5113			-388.000000			-162
5114			-388.000000			-160
5115			-388.000000			-160
5116			-388.000000			-160
5117			-388.000000			-158
5118			-388.000000			-158
5119			-388.000000			-158
5120			-388.000000			-158
5121			-388.000000			-158
5122			-388.000000			-156
5123			-388.000000			-156
5124			-388.000000			-156
5125			-388.000000			-156
5126			-388.000000			-156
5127			-388.000000			-156
5128			-388.000000			-156
5129			-388.000000			-156
5130			-388.000000			-156
5131			-388.000000			-156
5132			-388.000000			-156
5133			-388.000000			-156
5134			-388.000000			-156
5135			-388.000000			-156
5136			-388.000000			-154
5137			-388.000000			-154
5138			-388.000000			-154
5139			-388.000000			-154
5140			-388.000000			-154
5141			-388.000000			-154
5142			-388.000000			-152
5143			-388.000000			-152
5144			-388.000000			-152
5145			-384.000000			-150
5146			-384.000000			-150
5147			-376.000000			-148
5148			-376.000000			-148
5149			-376.000000			-148
5150			-376.000000			-148
5151			-376.000000			-148
5152			-376.000000			-150
5153			-372.000000			-148
5154			-372.000000			-148
5155			-372.000000			-146
5156			-376.000000			-148
5157			-376.000000			-148
5158			-384.000000			-150
5159			-380.000000			-148
5160			-380.000000			-148
5161			-380.000000			-148
5162			-380.000000			-146
5163			-380.000000			-146
5164			-380.000000			-146
5165			-380.000000			-146
5166			-380.000000			-146
5167			-380.000000			-146
5168			-380.000000			-146
5169			-380.000000			-146
5170			-380.000000			-146
5171			-380.000000			-146
5172			-380.000000			-146
5173			-380.000000			-146
5174			-380.000000			-146
5175			-380.000000			-146
5176			-380.000000			-146
5177			-380.000000			-146
5178			-380.000000			-146
5179			-388.000000			-148
5180			-388.000000			-148
5181			-388.000000			-148
5182			-388.000000			-148
5183			-388.000000			-148
5184			-388.000000			-148
5185			-388.000000			-148
5186			-388.000000			-146
5187			-388.000000			-146
5188			-388.000000			-146
5189			-392.000000			-144
5190			-384.000000			-146
5191			-384.000000			-146
5192			-384.000000			-146
5193			-384.000000			-146
5194			-384.000000			-146
5195			-384.000000			-146
5196			-384.000000			-146
5197			-384.000000			-146
5198			-384.000000			-146
5199			-384.000000			-146
5200			-384.000000			-146
5201			-384.000000			-148
5202			-384.000000			-148
5203			-384.000000			-148
5204			-384.000000			-148
5205			-384.000000			-148
5206			-380.000000			-146
5207			-380.000000			-146
5208			-380.000000			-144
5209			-380.000000			-144
5210			-380.000000			-144
5211			-380.000000			-144
5212			-380.000000			-144
5213			-380.000000			-144
5214			-380.000000			-144
5215			-380.000000			-144
5216			-380.000000			-144
5217			-380.000000			-146
5218			-380.000000			-146
5219			-380.000000			-148
5220			-380.000000			-148
5221			-380.000000			-148
5222			-380.000000			-148
5223			-380.000000			-148
5224			-380.000000			-148
5225			-380.000000			-148
5226			-372.000000			-146
5227			-372.000000			-146
5228			-372.000000			-146
5229			-372.000000			-146
5230			-372.000000			-146
5231			-372.000000			-146
5232			-372.000000			-146
5233			-372.000000			-146
5234			-372.000000			-146
5235			-368.000000			-144
5236			-368.000000			-144
5237			-368.000000			-144
5238			-368.000000			-144
5239			-368.000000			-144
5240			-368.000000			-144
5241			-368.000000			-144
5242			-368.000000			-146
5243			-368.000000			-146
5244			-368.000000			-146
5245			-368.000000			-146
5246			-368.000000			-146
5247			-368.000000			-146
5248			-368.000000			-146
5249			-368.000000			-146
5250			-368.000000			-146
5251			-368.000000			-146
5252			-368.000000			-146
5253			-368.000000			-146
5254			-368.000000			-146
5255			-368.000000			-146
5256			-368.000000			-146
5257			-368.000000			-146
5258			-368.000000			-144
5259			-368.000000			-144
5260			-372.000000			-146
5261			-372.000000			-146
5262			-368.000000			-144
5263			-364.000000			-146
5264			-364.000000			-146
5265			-364.000000			-146
5266			-364.000000			-146
5267			-364.000000			-146
5268			-364.000000			-146
5269			-364.000000			-146
5270			-364.000000			-146
5271			-364.000000			-146
5272			-364.000000			-146
5273			-364.000000			-146
5274			-364.000000			-146
5275			-364.000000			-146
5276			-364.000000			-146
5277			-364.000000			-148
5278			-364.000000			-148
5279			-364.000000			-148
5280			-368.000000			-150
5281			-368.000000			-150
5282			-372.000000			-152
5283			-372.000000			-152
5284			-372.000000			-152
5285			-368.000000			-154
5286			-368.000000			-154
5287			-368.000000			-156
5288			-368.000000			-156
5289			-368.000000			-156
5290			-368.000000			-156
5291			-368.000000			-156
5292			-368.000000			-158
5293			-368.000000			-158
5294			-368.000000			-158
5295			-368.000000			-158
5296			-368.000000			-158
5297			-368.000000			-158
5298			-368.000000			-158
5299			-376.000000			-160
5300			-372.000000			-162
5301			-372.000000			-162
5302			-372.000000			-162
5303			-376.000000			-164
5304			-376.000000			-162
5305			-376.000000			-162
5306			-376.000000			-162
5307			-376.000000			-162
5308			-376.000000			-160
5309			-376.000000			-160
5310			-376.000000			-160
5311			-376.000000			-160
5312			-376.000000			-160
5313			-376.000000			-160
5314			-376.000000			-160
5315			-376.000000			-160
5316			-376.000000			-160
5317			-384.000000			-158
5318			-384.000000			-158
5319			-384.000000			-158
5320			-384.000000			-160
5321			-384.000000			-160
5322			-384.000000			-160
5323			-384.000000			-162
5324			-384.000000			-160
5325			-384.000000			-160
5326			-384.000000			-160
5327			-384.000000			-160
5328			-384.000000			-160
5329			-376.000000			-158
5330			-376.000000			-158
5331			-372.000000			-160
5332			-372.000000			-160
5333			-372.000000			-160
5334			-372.000000			-160
5335			-380.000000			-162
5336			-380.000000			-162
5337			-380.000000			-162
5338			-380.000000			-162
5339			-380.000000			-162
5340			-376.000000			-164
5341			-376.000000			-164
5342			-372.000000			-166
5343			-372.000000			-166
5344			-372.000000			-166
5345			-372.000000			-166
5346			-372.000000			-166
5347			-372.000000			-166
5348			-372.000000			-166
5349			-372.000000			-166
5350			-372.000000			-166
5351			-372.000000			-166
5352			-376.000000			-164
5353			-376.000000			-164
5354			-376.000000			-164
5355			-380.000000			-166
5356			-380.000000			-166
5357			-380.000000			-166
5358			-380.000000			-166
5359			-380.000000			-166
5360			-380.000000			-166
5361			-380.000000			-164
5362			-380.000000			-164
5363			-380.000000			-164
5364			-380.000000			-164
5365			-380.000000			-162
5366			-380.000000			-162
5367			-380.000000			-162
5368			-380.000000			-162
5369			-380.000000			-162
5370			-380.000000			-162
5371			-380.000000			-162
5372			-380.000000			-162
5373			-380.000000			-162
5374			-384.000000			-160
5375			-384.000000			-160
5376			-384.000000			-160
5377			-388.000000			-162
5378			-388.000000			-162
5379			-392.000000			-164
5380			-392.000000			-164
5381			-392.000000			-164
5382			-392.000000			-164
5383			-392.000000			-164
5384			-392.000000			-164
5385			-392.000000			-162
5386			-392.000000			-162
5387			-392.000000			-162
5388			-392.000000			-162
5389			-392.000000			-162
5390			-392.000000			-162
5391			-392.000000			-162
5392			-392.000000			-160
5393			-392.000000			-160
5394			-392.000000			-160
5395			-392.000000			-160
5396			-392.000000			-160
5397			-392.000000			-160
5398			-392.000000			-160
5399			-392.000000			-160
5400			-396.000000			-158
5401			-396.000000			-158
5402			-396.000000			-158
5403			-396.000000			-158
5404			-396.000000			-158
5405			-396.000000			-158
5406			-396.000000			-158
5407			-396.000000			-158
5408			-396.000000			-158
5409			-396.000000			-158
5410			-396.000000			-158
5411			-396.000000			-158
5412			-396.000000			-158
5413			-396.000000			-158
5414			-396.000000			-158
5415			-396.000000			-158
5416			-396.000000			-158
5417			-396.000000			-158
5418			-396.000000			-158
5419			-396.000000			-158
5420			-396.000000			-158
5421			-396.000000			-158
5422			-396.000000			-158
5423			-396.000000			-158
5424			-396.000000			-158
5425			-396.000000			-158
5426			-396.000000			-158
5427			-396.000000			-158
5428			-396.000000			-156
5429			-396.000000			-156
5430			-396.000000			-156
5431			-396.000000			-156
5432			-396.000000			-156
5433			-388.000000			-154
5434			-388.000000			-154
5435			-384.000000			-156
5436			-384.000000			-156
5437			-384.000000			-156
5438			-384.000000			-156
5439			-384.000000			-156
5440			-384.000000			-156
5441			-376.000000			-154
5442			-376.000000			-154
5443			-376.000000			-154
5444			-376.000000			-154
5445			-376.000000			-154
5446			-380.000000			-156
5447			-380.000000			-156
5448			-380.000000			-156
5449			-380.000000			-156
5450			-380.000000			-156
5451			-380.000000			-156
5452			-380.000000			-156
5453			-380.000000			-156
5454			-380.000000			-156
5455			-380.000000			-156
5456			-380.000000			-156
5457			-380.000000			-156
5458			-380.000000			-156
5459			-384.000000			-154
5460			-384.000000			-154
5461			-384.000000			-154
5462			-384.000000			-154
5463			-384.000000			-154
5464			-384.000000			-154
5465			-384.000000			-154
5466			-384.000000			-154
5467			-384.000000			-154
5468			-384.000000			-154
5469			-384.000000			-154
5470			-384.000000			-154
5471			-388.000000			-156
5472			-388.000000			-158
5473			-388.000000			-158
5474			-384.000000			-156
5475			-384.000000			-156
5476			-384.000000			-156
5477			-384.000000			-156
5478			-384.000000			-158
5479			-384.000000			-158
5480			-384.000000			-158
5481			-384.000000			-158
5482			-384.000000			-158
5483			-384.000000			-158
5484			-384.000000			-158
5485			-384.000000			-158
5486			-384.000000			-158
5487			-384.000000			-158
5488			-384.000000			-156
5489			-384.000000			-156
5490			-384.000000			-156
5491			-384.000000			-156
5492			-376.000000			-154
5493			-376.000000			-154
5494			-376.000000			-154
5495			-376.000000			-154
5496			-376.000000			-154
5497			-376.000000			-156
5498			-376.000000			-156
5499			-376.000000			-156
5500			-376.000000			-156
5501			-376.000000			-156
5502			-376.000000			-156
5503			-376.000000			-156
5504			-376.000000			-154
5505			-376.000000			-154
5506			-376.000000			-154
5507			-376.000000			-154
5508			-376.000000			-154
5509			-376.000000			-154
5510			-376.000000			-156
5511			-376.000000			-156
5512			-376.000000			-156
5513			-376.000000			-156
5514			-376.000000			-156
5515			-376.000000			-156
5516			-372.000000			-158
5517			-368.000000			-156
5518			-368.000000			-156
5519			-368.000000			-156
5520			-372.000000			-158
5521			-372.000000			-158
5522			-372.000000			-158
5523			-372.000000			-158
5524			-372.000000			-158
5525			-372.000000			-158
5526			-372.000000			-158
5527			-372.000000			-158
5528			-372.000000			-158
5529			-372.000000			-158
5530			-372.000000			-158
5531			-372.000000			-158
5532			-372.000000			-158
5533			-372.000000			-156
5534			-372.000000			-156
5535			-372.000000			-156
5536			-376.000000			-158
5537			-376.000000			-158
5538			-376.000000			-158
5539			-376.000000			-158
5540			-376.000000			-158
5541			-372.000000			-156
5542			-372.000000			-156
5543			-372.000000			-156
5544			-372.000000			-156
5545			-372.000000			-156
5546			-372.000000			-156
5547			-372.000000			-156
5548			-372.000000			-156
5549			-372.000000			-156
5550			-372.000000			-156
5551			-372.000000			-156
5552			-372.000000			-156
5553			-372.000000			-156
5554			-372.000000			-156
5555			-372.000000			-156
5556			-372.000000			-156
5557			-372.000000			-154
5558			-372.000000			-154
5559			-372.000000			-154
5560			-372.000000			-154
5561			-372.000000			-154
5562			-372.000000			-154
5563			-372.000000			-154
5564			-368.000000			-152
5565			-368.000000			-152
5566			-364.000000			-150
5567			-364.000000			-150
5568			-364.000000			-150
5569			-364.000000			-150
5570			-364.000000			-150
5571			-364.000000			-150
5572			-360.000000			-148
5573			-360.000000			-148
5574			-360.000000			-148
5575			-360.000000			-148
5576			-360.000000			-148
5577			-360.000000			-148
5578			-360.000000			-148
5579			-360.000000			-148
5580			-364.000000			-150
5581			-364.000000			-150
5582			-364.000000			-150
5583			-364.000000			-150
5584			-364.000000			-150
5585			-364.000000			-150
5586			-364.000000			-150
5587			-364.000000			-150
5588			-364.000000			-152
5589			-364.000000			-152
5590			-364.000000			-152
5591			-364.000000			-152
5592			-364.000000			-154
5593			-364.000000			-154
5594			-364.000000			-154
5595			-364.000000			-154
5596			-364.000000			-154
5597			-364.000000			-154
5598			-364.000000			-154
5599			-364.000000			-154
5600			-364.000000			-154
5601			-364.000000			-154
5602			-368.000000			-152
5603			-368.000000			-152
5604			-368.000000			-152
5605			-368.000000			-152
5606			-368.000000			-152
5607			-368.000000			-152
5608			-368.000000			-152
5609			-372.000000			-154
5610			-372.000000			-154
5611			-372.000000			-154
5612			-372.000000			-154
5613			-372.000000			-154
5614			-372.000000			-154
5615			-372.000000			-154
5616			-372.000000			-154
5617			-372.000000			-154
5618			-372.000000			-154
5619			-372.000000			-154
5620			-372.000000			-154
5621			-372.000000			-154
5622			-372.000000			-154
5623			-372.000000			-154
5624			-372.000000			-154
5625			-372.000000			-154
5626			-372.000000			-154
5627			-372.000000			-154
5628			-380.000000			-156
5629			-380.000000			-156
5630			-380.000000			-156
5631			-380.000000			-156
5632			-380.000000			-156
5633			-380.000000			-156
5634			-380.000000			-156
5635			-380.000000			-156
5636			-380.000000			-156
5637			-380.000000			-156
5638			-380.000000			-154
5639			-380.000000			-154
5640			-380.000000			-154
5641			-380.000000			-154
5642			-380.000000			-156
5643			-380.000000			-156
5644			-380.000000			-156
5645			-380.000000			-158
5646			-380.000000			-160
5647			-380.000000			-160
5648			-380.000000			-160
5649			-380.000000			-160
5650			-380.000000			-160
5651			-380.000000			-160
5652			-376.000000			-158
5653			-376.000000			-158
5654			-376.000000			-158
5655			-380.000000			-160
5656			-380.000000			-160
5657			-380.000000			-162
5658			-380.000000			-162
5659			-380.000000			-162
5660			-380.000000			-162
5661			-380.000000			-164
5662			-380.000000			-164
5663			-380.000000			-164
5664			-384.000000			-166
5665			-384.000000			-166
5666			-380.000000			-164
5667			-372.000000			-162
5668			-372.000000			-162
5669			-372.000000			-162
5670			-372.000000			-162
5671			-368.000000			-160
5672			-368.000000			-160
5673			-368.000000			-160
5674			-368.000000			-160
5675			-368.000000			-160
5676			-368.000000			-160
5677			-368.000000			-160
5678			-368.000000			-160
5679			-368.000000			-160
5680			-368.000000			-160
5681			-368.000000			-160
5682			-368.000000			-160
5683			-368.000000			-160
5684			-368.000000			-160
5685			-368.000000			-160
5686			-368.000000			-160
5687			-372.000000			-162
5688			-372.000000			-162
5689			-372.000000			-162
5690			-372.000000			-162
5691			-372.000000			-162
5692			-372.000000			-162
5693			-372.000000			-162
5694			-372.000000			-162
5695			-372.000000			-162
5696			-380.000000			-164
5697			-380.000000			-164
5698			-380.000000			-164
5699			-380.000000			-164
5700			-380.000000			-164
5701			-380.000000			-164
5702			-380.000000			-166
5703			-380.000000			-166
5704			-380.000000			-166
5705			-384.000000			-168
5706			-384.000000			-168
5707			-384.000000			-168
5708			-384.000000			-168
5709			-384.000000			-168
5710			-384.000000			-168
5711			-384.000000			-168
5712			-384.000000			-168
5713			-384.000000			-168
5714			-380.000000			-166
5715			-380.000000			-164
5716			-380.000000			-164
5717			-380.000000			-164
5718			-380.000000			-164
5719			-380.000000			-164
5720			-380.000000			-164
5721			-376.000000			-166
5722			-376.000000			-166
5723			-376.000000			-166
5724			-376.000000			-166
5725			-376.000000			-166
5726			-376.000000			-166
5727			-376.000000			-166
5728			-376.000000			-166
5729			-376.000000			-166
5730			-376.000000			-164
5731			-376.000000			-164
5732			-376.000000			-164
5733			-376.000000			-164
5734			-376.000000			-164
5735			-376.000000			-164
5736			-376.000000			-164
5737			-384.000000			-166
5738			-384.000000			-166
5739			-384.000000			-166
5740			-384.000000			-164
5741			-384.000000			-164
5742			-384.000000			-166
5743			-384.000000			-166
5744			-384.000000			-166
5745			-384.000000			-166
5746			-384.000000			-168
5747			-384.000000			-170
5748			-384.000000			-170
5749			-384.000000			-170
5750			-384.000000			-172
5751			-384.000000			-172
5752			-384.000000			-172
5753			-384.000000			-172
5754			-384.000000			-172
5755			-384.000000			-172
5756			-384.000000			-172
5757			-384.000000			-172
5758			-384.000000			-172
5759			-384.000000			-172
5760			-384.000000			-172
5761			-384.000000			-172
5762			-384.000000			-172
5763			-384.000000			-172
5764			-384.000000			-172
5765			-384.000000			-172
5766			-384.000000			-172
5767			-384.000000			-172
5768			-384.000000			-172
5769			-384.000000			-172
5770			-380.000000			-170
5771			-380.000000			-170
5772			-380.000000			-170
5773			-380.000000			-170
5774			-380.000000			-170
5775			-380.000000			-170
5776			-380.000000			-168
5777			-380.000000			-168
5778			-380.000000			-168
5779			-376.000000			-166
5780			-376.000000			-166
5781			-376.000000			-166
5782			-376.000000			-166
5783			-376.000000			-166
5784			-376.000000			-166
5785			-376.000000			-166
5786			-376.000000			-166
5787			-376.000000			-164
5788			-376.000000			-166
5789			-376.000000			-166
5790			-376.000000			-166
5791			-376.000000			-166
5792			-376.000000			-166
5793			-376.000000			-168
5794			-376.000000			-168
5795			-376.000000			-168
5796			-376.000000			-168
5797			-376.000000			-168
5798			-376.000000			-168
5799			-376.000000			-168
5800			-376.000000			-170
5801			-376.000000			-170
5802			-376.000000			-170
5803			-376.000000			-170
5804			-376.000000			-168
5805			-368.000000			-166
5806			-368.000000			-166
5807			-368.000000			-166
5808			-368.000000			-166
5809			-368.000000			-166
5810			-368.000000			-166
